,release_date,genres,id
100767,2017,"['Action', 'Indie', 'Casual', 'Simulation', 'Racing', 'Sports']",678732
100768,2017,"['Early Access', 'Casual', 'Indie', 'Adventure', 'Platformer', 'Side Scroller', 'Action', 'Cute', '3D Platformer', 'Singleplayer']",673220
100769,2017,"['RPG', 'Anime', 'RPGMaker', 'Difficult', 'Local Multiplayer', 'Retro', 'Turn-Based', 'Casual', 'Adventure', 'Hand-drawn', 'Cute', '2D', 'Indie', 'Rogue-lite', 'Atmospheric', 'Story Rich', 'Puzzle']",727830
100771,2017,"['Indie', 'Casual', 'Simulation']",739690
100772,2017,"['Action', 'Indie', 'Casual']",749510
100774,2017,"['Action', 'Adventure', 'Indie']",598410
100775,2017,['Indie'],743400
100776,2017,['Education'],736700
100777,2017,['Action'],731230
100778,2017,"['Indie', 'Action', 'Adventure']",491010
100779,2017,"['Strategy', 'RPG', 'Casual', 'Simulation', 'Violent']",718210
100781,2017,"['Early Access', 'Action', 'Strategy', 'Indie', 'RPG', 'Co-op', 'Mechs']",595770
100782,2017,"['Early Access', 'Adventure', 'Simulation']",734870
100783,2017,"['Indie', 'Casual', 'Action', 'Arcade', 'Singleplayer', 'Difficult', '2D', 'Minimalist', 'Atmospheric', 'Runner']",749990
100785,2017,"['Audio Production', 'Education', 'Video Production', 'Utilities', 'Simulation', 'Rhythm', 'Sandbox', 'Casual', 'Indie', 'Singleplayer', 'Physics', '2D', 'Music', 'Minimalist']",725610
100786,2017,['Simulation'],708172
100787,2017,"['RPG', 'RPGMaker']",724520
100788,2017,"['Early Access', 'Adventure', 'RPG', 'Indie', 'Casual']",681380
100789,2017,"['Early Access', 'Strategy', 'Action', 'Indie', 'Casual', 'Simulation']",697950
100790,2017,"['Strategy', 'Action', 'Adventure', 'Indie', 'Casual', 'Simulation', 'Racing', 'Sports']",757800
100791,2017,"['Strategy', 'Action', 'Adventure', 'Indie', 'Casual', 'Simulation', 'Racing', 'Sports']",756690
100792,2017,"['Indie', 'Strategy', 'Fantasy', 'Turn-Based Strategy', '4X', 'Turn-Based', 'God Game', 'Multiplayer']",722060
100793,2017,"['Strategy', 'Action', 'Adventure', 'Indie', 'Casual', 'Simulation', 'Racing', 'Sports']",757410
100794,2017,"['Action', 'Adventure', 'Indie', 'Simulation']",753450
100795,2017,"['Indie', 'Casual', 'Action']",731560
100796,2017,"['Casual', 'Simulation']",637788
100798,2017,['Indie'],746570
100799,2017,"['RPG', 'Dungeon Crawler']",618710
100800,2017,"['Casual', 'Simulation']",637790
100801,2017,"['Casual', 'Simulation']",637789
100802,2017,"['Casual', 'Simulation']",637792
100803,2017,"['Casual', 'Simulation']",637791
100804,2017,['Movie'],714460
100805,2017,"['Early Access', 'Strategy', 'Indie']",685570
100806,2017,"['Indie', 'Action', 'Adventure', 'Platformer']",655140
100807,2017,"['Action', 'Adventure', 'Indie']",761230
100808,1993,"['Adventure', 'RPG', 'Platformer']",749140
100810,2017,"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'Indie']",750491
100811,2017,"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'Indie']",750490
100812,2017,"['Action', 'Indie', 'Platformer', 'Mystery Dungeon', 'Adventure', '2D', 'Singleplayer', 'Retro', 'Atmospheric', 'Replay Value', 'Side Scroller', 'Dungeon Crawler', 'Exploration', 'Pixel Graphics', 'Action-Adventure', 'Controller', 'Fast-Paced', 'Difficult', 'Great Soundtrack']",718180
100814,2017,['Simulation'],602730
100815,2017,['Simulation'],724420
100816,2017,"['Early Access', 'Sports', 'Simulation', 'Massively Multiplayer', 'Indie', 'Football', 'Realistic', 'Soccer']",719970
100819,2017,"['Strategy', 'Casual']",648730
100820,2017,"['Action', 'Indie', 'Casual']",749130
100821,2017,"['Action', 'Indie', 'Casual', 'Singleplayer', 'Atmospheric', 'Arcade', 'Difficult', 'Competitive', '2D', 'Minimalist', 'Runner', 'Great Soundtrack', 'Soundtrack', 'Music']",730760
100822,1993,"['Action', 'Simulation', 'Strategy']",752060
100823,2017,['Action'],631490
100824,2017,"['Action', 'Adventure', 'Indie', 'Platformer', 'Difficult', 'Pixel Graphics', 'Retro']",669910
100826,2017,['Simulation'],562389
100827,2017,['Indie'],747220
100828,2015,"['Movie', 'Drama']",647680
100829,2017,"['Simulation', 'Historical', 'Strategy']",628890
100830,2017,"['Indie', 'Casual', 'Strategy', 'Adventure', 'Multiplayer', 'Horror', 'Survival Horror', 'Survival', 'Team-Based']",491070
100831,2017,"['Strategy', 'Indie', 'Simulation', 'Sports']",745530
100832,2017,"['Action', ""Shoot 'Em Up"", 'Anime']",663130
100833,2017,"['Indie', 'Simulation']",752780
100834,2017,"['Action', 'Indie', 'Adventure', 'Pixel Graphics', 'Rogue-like', '2D', 'Top-Down Shooter', 'Procedural Generation', 'Great Soundtrack', 'Bullet Hell', 'Dungeon Crawler', ""Shoot 'Em Up"", 'Replay Value', 'Twin Stick Shooter', 'Mechs', 'Shooter', 'Sci-fi', 'Rogue-lite', 'Difficult', 'GameMaker']",438320
100835,2017,"['Action', 'Adventure', 'Indie']",599910
100836,2017,['Utilities'],751390
100837,2017,"['Action', 'Simulation', 'Violent', 'Strategy']",744950
100838,2017,"['Strategy', 'Simulation']",712340
100839,2017,"['Action', 'Massively Multiplayer', 'Indie', '3D Platformer', 'Third Person', 'Character Customization', 'Level Editor', 'Online Co-Op', 'Controller', 'Singleplayer', 'Platformer']",611830
100840,2017,"['Early Access', 'Simulation', 'RPG', 'Sports', 'Indie', 'Strategy']",704830
100841,2017,"['Sports', 'Indie', 'Racing', 'Action']",747590
100842,2012,"['Strategy', 'Action', 'Free to Play']",341300
100844,2017,"['Indie', 'Casual', 'Clicker']",744590
100845,2017,['Indie'],749900
100846,2017,"['Indie', 'Simulation', 'Strategy']",746430
100847,2017,"['Adventure', 'Indie', 'Casual', 'Hidden Object']",736860
100848,2017,"['Casual', 'Indie', 'Strategy']",648780
100849,2017,"['Action', 'Indie', 'Top-Down Shooter']",704760
100851,2017,"['Action', 'Fighting', 'Superhero', 'Multiplayer', 'Batman', 'Singleplayer', 'Comic Book', 'Local Multiplayer', 'Heist', '2D Fighter', 'Story Rich']",627270
100852,2017,"['Early Access', 'Indie', 'Strategy', 'RPG', 'Base Building', 'Survival']",733460
100853,2017,"['Indie', 'Adventure']",693180
100854,2017,"['Strategy', 'Indie', 'Tower Defense', 'Puzzle', 'Family Friendly', 'Singleplayer', 'Cartoony', 'Stylized', 'Cute']",674330
100855,2017,"['RPG', 'RPGMaker']",678940
100856,2017,"['Adventure', 'Indie']",727060
100857,2017,"['Simulation', 'Sports']",751140
100858,2017,"['Indie', 'Strategy', 'Adventure', 'Casual', 'RPG']",691600
100859,2017,"['Adventure', 'Casual', 'Hidden Object']",757030
100860,2017,"['Strategy', 'Indie', 'Simulation']",590810
100861,2017,"['Action', 'Gore', 'Violent']",729160
100862,2007,"['Action', 'Casual', 'Simulation']",730840
100863,2009,"['Casual', 'Simulation', 'Action']",730870
100864,2017,"['Indie', 'Puzzle', 'Mystery', 'Casual', 'Difficult', '2D', 'Pixel Graphics', 'Singleplayer', 'Top-Down', 'Family Friendly', 'Dark Humor', 'Story Rich', 'Atmospheric', 'Great Soundtrack', 'Education', 'Comedy', 'Funny']",740410
100865,2017,"['Indie', 'Adventure', 'Action', 'Horror', 'Great Soundtrack', 'Singleplayer', 'Silent Protagonist']",756420
100866,2017,"['Early Access', 'Action', 'Adventure', 'Indie']",760900
100867,2017,"['Indie', 'RPG', 'Puzzle', 'Space', 'Exploration']",747090
100869,2017,"['Indie', 'Strategy', 'Puzzle', 'Tactical', 'Turn-Based Tactics', 'Singleplayer', '2D', 'Turn-Based', 'Turn-Based Combat', 'Top-Down', 'Minimalist', 'Class-Based', 'Grid-Based Movement', 'Mouse only', 'Turn-Based Strategy']",751200
100870,2014,"['Movie', 'Documentary']",659680
100871,1999,['Movie'],763580
100872,2017,"['Adventure', 'Indie', 'Casual', 'Simulation']",625220
100873,2017,"['Action', 'Indie', 'RPG']",691620
100874,2017,"['Early Access', 'Action', 'Adventure', 'RPG', 'Indie', 'Casual', 'Strategy', 'Singleplayer', 'Atmospheric', 'Choices Matter', 'Fantasy', 'Rogue-like', 'Assassin', 'Abstract', '2D', '2D Fighter', 'Strategy RPG', 'Anime', 'Rome', 'Blood']",760860
100875,2017,"['Adventure', 'Casual']",750900
100876,2017,"['Strategy', 'Adventure', 'RPG', 'Indie', 'Casual', 'Simulation', 'Free to Play']",702750
100877,2007,"['Free to Play', 'Massively Multiplayer', 'Adventure', 'RPG', 'Casual']",675230
100879,2017,"['Casual', 'Indie']",749570
100880,2017,['RPG'],724100
100881,2018,"['Early Access', 'Indie', 'Casual', 'Simulation']",754020
100882,2015,"['Action', 'Indie']",725660
100883,2017,"['Indie', 'Strategy', 'Casual', 'Tower Defense']",749870
100884,2017,"['Action', 'Adventure', 'Indie', 'Casual']",756440
100886,2017,"['Early Access', 'Adventure', 'Indie', 'RPG']",655780
100887,2017,"['Adventure', 'Casual']",758580
100888,2017,"['Indie', 'Casual', 'Simulation']",681030
100889,2017,"['Action', 'Free to Play', 'RPG', 'Massively Multiplayer', 'Indie']",738630
100890,2017,"['RPG', 'Adventure', 'Board Game', 'Co-op']",703980
100891,2017,"['Simulation', 'Strategy', 'Indie', 'Fantasy', 'War', 'Medieval', 'Funny', 'Sandbox']",747310
100892,2017,['Indie'],755940
100893,2017,"['Indie', 'Casual']",754800
100894,2017,"['Free to Play', 'Horror', 'Singleplayer', 'Simulation', 'Robots', 'Survival Horror', 'Indie', 'Difficult', 'Psychological Horror', 'Funny', 'First-Person', 'Management', 'Pixel Graphics', 'Strategy', 'Story Rich', 'Retro', 'Memes', 'Atmospheric', 'Adventure', 'Family Friendly']",738060
100895,2012,"['Adventure', 'Indie', 'Casual', 'Simulation', 'Underwater']",298380
100896,2012,"['Adventure', 'Indie', 'Casual', 'Simulation']",755160
100897,2017,"['Strategy', 'Casual']",749430
100898,2017,"['Early Access', 'Adventure', 'RPG', 'Indie']",566690
100899,2017,"['Free to Play', 'Indie', 'Strategy']",721000
100901,2017,['Education'],755100
100902,2017,"['Indie', 'Visual Novel', 'Anime']",755350
100903,2017,"['Simulation', 'Indie']",753670
100904,2017,"['Strategy', 'Adventure', 'Casual', 'Simulation']",573760
100905,2017,"['RPG', 'Indie', 'Adventure', 'Strategy', 'Turn-Based', 'Exploration', 'Action-Adventure', 'JRPG', 'Strategy RPG', 'Satire', 'Comedy', 'Funny', 'Cartoon', 'Parody', 'Dark Humor', 'Memes']",753240
100906,2017,"['Free to Play', 'Indie', 'Casual', 'Strategy', 'Simulation', 'Clicker']",746910
100907,2017,"['Early Access', 'Action', 'Indie', 'Casual', 'Simulation', '2D']",741080
100908,2017,"['Indie', 'Action', 'Arcade', 'Trains', 'Isometric', 'Level Editor', 'Singleplayer', 'Real-Time', 'Strategy', 'Difficult', 'Retro', 'Steam Machine', 'Management', 'Time Travel', 'Funny', 'Capitalism']",737870
100910,2017,"['Strategy', 'Simulation']",715192
100911,2017,"['Strategy', 'Simulation']",737740
100912,2017,"['Strategy', 'Simulation']",715193
100913,2017,"['Early Access', 'Action']",607460
100914,2017,"['Action', 'Indie', ""Shoot 'Em Up"", 'Shooter', 'Difficult', 'Top-Down Shooter']",462250
100915,2017,"['Action', 'Strategy', 'Adventure', 'Indie']",753140
100916,2017,['Movie'],738300
100917,2017,['Movie'],733410
100918,2017,['Indie'],711500
100919,2017,"['Simulation', 'Driving', 'Realistic', 'Open World', 'Indie', 'Multiplayer', 'Singleplayer', 'Relaxing', 'Free to Play']",558244
100920,2017,['Movie'],737110
100921,2017,"['Visual Novel', 'Indie', 'Casual', 'Female Protagonist', 'Adventure', 'Anime', 'Romance', 'Cute', 'Mystery', 'Sexual Content']",583090
100922,2017,"['Action', 'RPG', 'Magic', 'Co-op', 'Online Co-Op', 'Local Co-Op', 'Multiplayer', 'Fantasy']",471550
100923,2018,"['Simulation', 'Indie', 'Casual']",709010
100924,2017,"['Early Access', 'Action', 'Adventure', 'Indie', 'Platformer', 'Great Soundtrack', '2D', 'Funny', 'Atmospheric', 'Singleplayer', 'Puzzle-Platformer', '2.5D', 'Character Action Game', 'Action-Adventure', 'Difficult']",718010
100925,2017,"['Action', '4 Player Local', 'Colorful', 'Local Co-Op', 'Multiplayer', 'Singleplayer', 'Casual', 'Family Friendly', 'Cute', 'Comedy', 'Third Person', 'Great Soundtrack', 'Fighting', 'Funny', 'Local Multiplayer', 'Co-op', 'Indie', 'Fast-Paced', 'Competitive', 'PvP']",522740
100926,2017,"['Action', 'Sports']",686890
100927,2017,['Action'],733100
100928,2017,"['Indie', 'Casual', 'Action', 'Simulation']",719080
100929,2017,"['Action', 'Sports']",556390
100930,2017,['Movie'],750250
100932,2017,"['Action', 'RPG', 'Violent']",702990
100933,2017,"['Casual', 'Simulation']",637793
100934,2017,"['Casual', 'Simulation']",637794
100935,2017,"['Casual', 'Simulation']",637795
100936,2017,"['Casual', 'Simulation']",637797
100937,2017,"['Casual', 'Simulation']",637796
100938,2017,"['Adventure', 'Casual', 'Action', 'Massively Multiplayer']",739280
100939,2017,"['Early Access', 'Action', 'Adventure', 'Indie']",681000
100940,2017,['Strategy'],628060
100941,2017,['Strategy'],628130
100942,2017,['Action'],721130
100943,2017,['Action'],721119
100944,2017,['Action'],721107
100945,2017,['Action'],721118
100946,2017,['Action'],721114
100947,2017,['Action'],721113
100948,2017,['Action'],721102
100949,2017,['Action'],721103
100950,2017,['Documentary'],739390
100951,2017,['Action'],721100
100952,2017,['Movie'],728320
100953,2017,"['Action', 'Adventure']",463410
100954,2017,"['Strategy', 'Action', 'Indie']",561561
100955,2017,"['Indie', 'Casual', 'Adventure', 'Simulation']",754400
100956,2017,"['Early Access', 'Free to Play', 'Indie', 'Adventure', 'Strategy', 'Survival', 'Anime', 'Multiplayer']",690510
100957,2018,"['RPG', 'RPGMaker']",672240
100958,2017,"['Utilities', 'Video Production', 'Audio Production']",746700
100959,2017,"['Indie', 'Action', 'Adventure', 'Casual']",758470
100960,2017,['Simulation'],604070
100961,2017,"['Indie', 'Casual', 'Simulation']",703800
100962,2017,"['Indie', 'Casual', 'Racing']",749550
100963,2015,"['Indie', 'Action', 'Casual']",755240
100964,2017,"['Action', 'Adventure', 'Indie', 'Platformer', '2D', 'Pixel Graphics']",708870
100965,2017,['Simulation'],562380
100967,2017,"['Early Access', 'Survival', 'Multiplayer', 'Sandbox', 'Adventure', 'Open World', 'Casual', 'Crafting', 'Co-op', 'Building', 'Singleplayer', 'Indie', 'Free to Play']",298610
100969,2017,"['Strategy', 'Adventure', 'Casual', 'Simulation']",573690
100970,2017,"['Action', 'RPG', 'Historical', 'Sandbox', 'Strategy']",688470
100971,2017,"['Adventure', 'Casual', 'Simulation', 'Strategy']",573720
100972,2017,['Simulation'],621926
100973,2017,"['Action', 'Casual', 'Strategy', 'RPG']",680100
100974,2017,"['Indie', 'RPG', 'Rogue-like']",736710
100975,2017,"['Adventure', 'Indie', 'Casual', 'Simulation', 'RPG', 'RPGMaker']",748130
100976,2017,"['Adventure', 'Indie', 'Casual', 'Simulation', 'Racing', 'Sports']",764950
100977,2017,"['Violent', 'Movie', 'Sexual Content', 'Gore']",719570
100978,2017,"['Early Access', 'Action', 'Adventure', 'RPG', 'Indie']",747330
100979,2017,"['Early Access', 'Action', 'Adventure', 'Indie', 'Casual']",745890
100980,2017,"['Indie', 'Casual']",752880
100982,2017,"['Indie', 'Visual Novel']",704010
100983,2017,"['Casual', 'Indie', 'Simulation', 'Female Protagonist', 'Choices Matter']",717640
100984,2017,"['Indie', 'Puzzle']",747980
100985,2017,"['Indie', 'Simulation', 'Puzzle', 'Programming']",558990
100986,2017,"['RPG', 'Strategy', 'Fantasy', 'RTS', 'Singleplayer', 'Multiplayer', 'Atmospheric', 'Great Soundtrack', 'Open World', 'Co-op', 'Adventure']",311290
100987,2016,['Movie'],728350
100988,2017,"['Strategy', 'RPG']",732890
100989,2017,"['Action', 'Indie', 'Strategy', 'Pixel Graphics', 'Arcade', 'Great Soundtrack']",750450
100990,2017,"['Strategy', 'Action', 'Indie', 'War', 'RTS', 'Multiplayer', 'Medieval', 'Tactical', 'Military', 'Great Soundtrack', 'Robots', 'Wargame', 'Naval', 'Rome', 'Alternate History', 'Atmospheric', 'Difficult']",580040
100991,2017,"['Early Access', 'Indie', 'Casual']",755530
100992,2017,"['Action', 'Indie', 'Strategy']",764970
100993,2017,"['Simulation', 'Racing']",680370
100994,2017,"['Free to Play', 'RPG', 'Massively Multiplayer']",762640
100995,2017,['Adventure'],737790
100996,2017,"['Indie', 'Platformer', 'Difficult', '2D']",701440
100997,2017,"['Action', 'Adventure', 'Free to Play', 'RPG', 'Massively Multiplayer']",763370
100998,2017,"['Indie', 'Action', 'Strategy', 'Simulation', 'Tactical', 'Shooter', '2D', 'Difficult', 'Military', 'Funny']",712650
101000,2017,"['Indie', 'Adventure', 'Visual Novel', 'Anime']",743940
101001,2017,['Short'],767080
101002,2010,['Movie'],766200
101003,2017,"['Adventure', 'RPG', 'Indie', 'Text-Based']",763950
101004,2017,"['Action', 'Indie', 'Casual', 'Racing', 'Singleplayer', 'Arcade', 'Atmospheric', 'Difficult', 'Competitive', 'Minimalist', 'Space', '2D']",752710
101005,2017,"['Action', 'Fighting', '2D Fighter', 'Anime', 'Indie', 'Great Soundtrack', 'Memes', 'Psychological Horror']",550340
101006,2017,"['Indie', 'Casual', 'Action', 'Singleplayer', 'Atmospheric', 'Arcade', 'Difficult', '2D', 'Minimalist']",752700
101007,2017,"['Action', 'Adventure', 'Gore', 'Violent']",530611
101008,2017,"['Casual', 'Indie', 'Action']",705240
101009,2017,"['Simulation', 'Racing']",754920
101010,2017,"['Strategy', 'Indie']",467518
101011,2017,['Utilities'],754470
101012,2017,['Utilities'],755073
101013,2017,['Utilities'],755071
101014,2017,['Utilities'],755072
101015,2017,['Utilities'],755070
101016,2017,['Movie'],767140
101017,2017,['Movie'],767120
101018,2017,['Action'],763530
101019,2017,"['Action', 'Indie']",749470
101020,2017,"['Adventure', 'Action', 'Indie', 'Story Rich', '2D', 'Sci-fi']",751260
101021,2017,['Movie'],767880
101022,2017,"['Action', 'Adventure', 'Gore', 'Violent']",530597
101023,2017,['Action'],755860
101024,2017,"['Action', 'Adventure', 'Gore', 'Violent']",530596
101025,2017,"['Action', 'Adventure', 'Gore', 'Violent']",530595
101026,2017,"['Action', 'Adventure', 'Gore', 'Violent']",530598
101027,2017,"['Action', 'Adventure', 'Gore', 'Violent']",530599
101028,2017,"['Nudity', 'Sexual Content', 'Violent', 'Gore', 'Action', 'Adventure', 'RPG', 'Indie']",764340
101029,2017,['RPG'],743280
101030,2017,"['Adventure', 'Indie', 'Retro', 'Pixel Graphics', '2D', 'Point & Click', 'Puzzle', 'Space']",756320
101031,2017,['Video Production'],670470
101032,2017,"['Indie', 'Casual', 'Adventure', 'RPG']",749740
101033,2017,"['Casual', 'Indie', 'Adventure']",736930
101034,2017,"['Indie', 'Adventure', 'Casual']",761440
101035,2017,"['Casual', 'Indie', 'Simulation', 'Text-Based', 'Female Protagonist', 'Singleplayer', 'Mystery', 'Short', 'Story Rich', 'Interactive Fiction', 'Multiple Endings', 'Adventure']",761160
101036,2017,"['Action', 'Adventure', 'Indie', 'Casual']",755580
101037,2017,"['Adventure', 'RPG', 'Indie', 'Casual']",767990
101038,2017,['Casual'],768690
101039,2017,"['Indie', 'Casual', 'Simulation']",765440
101040,2017,"['Indie', 'Casual', 'Simulation']",765420
101041,2017,"['Action', 'Indie', 'Casual']",739890
101043,2016,"['Utilities', 'Education']",760710
101044,2017,"['Adventure', 'Indie', 'Free to Play', 'RPGMaker']",756220
101045,2017,"['Indie', 'Casual']",760820
101046,2017,"['Strategy', 'Indie', 'Simulation']",761190
101048,2017,"['Casual', 'Indie', 'Minimalist', 'Puzzle', 'Physics', 'Singleplayer', 'Short', 'Relaxing']",769610
101049,2017,"['Free to Play', 'Adventure', 'Indie', 'RPG']",573800
101050,2017,"['Free to Play', 'Massively Multiplayer', 'RPG', 'Adventure', 'Pixel Graphics', 'Turn-Based', '2D', 'MMORPG']",666860
101051,2017,['Action'],753380
101052,2017,"['Adventure', 'Casual', 'Hidden Object']",758620
101053,2017,"['Adventure', 'Indie', 'Casual']",728650
101054,2017,"['Indie', 'Simulation']",760560
101055,2017,"['Adventure', 'RPG', 'Indie', 'RPGMaker']",673630
